HORA,CAMPEONATO,COLUNA,PROBABILIDADE,OUTCOME
22,Copa,43,0.5263157894736842,1.0
22,Copa,46,0.4219409282700421,1.0
22,Copa,49,0.4444444444444444,0.5
22,Copa,52,0.4347826086956522,1.0
22,Copa,55,0.303030303030303,1.0
22,Copa,58,0.5263157894736842,0.5
21,Copa,1,0.4878048780487805,0.5
21,Copa,4,0.3921568627450981,1.0
21,Copa,7,0.3484320557491289,1.0
21,Copa,10,0.5263157894736842,1.0
21,Copa,13,0.4545454545454545,1.0
21,Copa,16,0.4651162790697674,1.0
21,Copa,19,0.3846153846153846,0.5
21,Copa,22,0.5681818181818182,0.5
21,Copa,25,0.4347826086956522,0.0
21,Copa,28,0.495049504950495,0.0
21,Copa,31,0.4545454545454545,1.0
21,Copa,34,0.4,1.0
21,Copa,37,0.4,1.0
21,Copa,40,0.3846153846153846,1.0
21,Copa,43,0.303030303030303,1.0
21,Copa,46,0.5128205128205129,1.0
21,Copa,49,0.3846153846153846,0.0
21,Copa,52,0.5,0.5
21,Copa,55,0.4081632653061224,0.0
21,Copa,58,0.5681818181818182,1.0
20,Copa,1,0.3921568627450981,0.0
20,Copa,4,0.495049504950495,1.0
20,Copa,7,0.4219409282700421,1.0
20,Copa,10,0.5,1.0
20,Copa,13,0.2857142857142857,0.0
20,Copa,16,0.3333333333333333,0.0
20,Copa,19,0.4651162790697674,0.5
20,Copa,22,0.4081632653061224,0.0
20,Copa,25,0.4347826086956522,0.5
20,Copa,28,0.4166666666666667,0.5
20,Copa,31,0.4166666666666667,1.0
20,Copa,34,0.5555555555555556,0.0
20,Copa,37,0.4444444444444444,0.0
20,Copa,40,0.4081632653061224,1.0
20,Copa,43,0.3846153846153846,1.0
20,Copa,46,0.4651162790697674,1.0
20,Copa,49,0.5376344086021505,0.0
20,Copa,52,0.5681818181818182,1.0
20,Copa,55,0.4830917874396135,0.0
20,Copa,58,0.3636363636363636,0.0
19,Copa,1,0.425531914893617,0.0
19,Copa,4,0.425531914893617,1.0
19,Copa,7,0.4761904761904761,0.5
19,Copa,10,0.4219409282700421,0.5
19,Copa,13,0.3076923076923077,0.5
19,Copa,16,0.4761904761904761,1.0
19,Copa,19,0.4545454545454545,0.5
19,Copa,22,0.3333333333333333,0.0
19,Copa,25,0.3333333333333333,0.5
19,Copa,28,0.4444444444444444,1.0
19,Copa,31,0.3484320557491289,1.0
19,Copa,34,0.5,1.0
19,Copa,37,0.5128205128205129,0.5
19,Copa,40,0.4878048780487805,0.5
19,Copa,43,0.4081632653061224,0.0
19,Copa,46,0.4219409282700421,1.0
19,Copa,49,0.4444444444444444,0.5
19,Copa,52,0.3921568627450981,0.0
19,Copa,55,0.3333333333333333,0.0
19,Copa,58,0.4651162790697674,0.0
18,Copa,4,0.4761904761904761,0.0
18,Copa,7,0.4347826086956522,0.5
18,Copa,10,0.4166666666666667,0.5
18,Copa,13,0.3333333333333333,1.0
18,Copa,16,0.3333333333333333,0.0
18,Copa,19,0.3846153846153846,0.0
18,Copa,22,0.2941176470588235,0.0
18,Copa,25,0.5813953488372093,1.0
18,Copa,28,0.4219409282700421,0.0
18,Copa,31,0.4166666666666667,0.0
18,Copa,34,0.3225806451612903,1.0
18,Copa,37,0.4219409282700421,0.0
18,Copa,40,0.5,0.5
18,Copa,43,0.4651162790697674,0.5
18,Copa,46,0.3125,0.5
18,Copa,49,0.5263157894736842,1.0
18,Copa,52,0.4219409282700421,1.0
18,Copa,55,0.4444444444444444,0.5
18,Copa,58,0.3484320557491289,0.0
0,Premier,0,0.3703703703703703,1.0
23,Premier,0,0.4444444444444444,0.0
23,Premier,3,0.2941176470588235,0.0
23,Premier,6,0.5,1.0
23,Premier,9,0.425531914893617,1.0
23,Premier,12,0.4761904761904761,1.0
23,Premier,15,0.4166666666666667,1.0
23,Premier,18,0.5681818181818182,0.5
23,Premier,21,0.3125,0.0
23,Premier,24,0.4444444444444444,1.0
23,Premier,27,0.4545454545454545,1.0
23,Premier,30,0.4651162790697674,0.0
23,Premier,33,0.4545454545454545,1.0
23,Premier,36,0.5128205128205129,0.0
23,Premier,39,0.4166666666666667,0.5
23,Premier,42,0.3921568627450981,1.0
23,Premier,45,0.4651162790697674,0.0
23,Premier,48,0.5050505050505051,1.0
23,Premier,51,0.5263157894736842,1.0
23,Premier,54,0.4444444444444444,1.0
23,Premier,57,0.4347826086956522,1.0
22,Premier,0,0.4,0.0
22,Premier,3,0.3636363636363636,0.0
22,Premier,6,0.4545454545454545,0.5
22,Premier,9,0.4651162790697674,1.0
22,Premier,12,0.4761904761904761,0.0
22,Premier,15,0.2777777777777778,0.5
22,Premier,18,0.3921568627450981,1.0
22,Premier,21,0.4,1.0
22,Premier,24,0.4081632653061224,1.0
22,Premier,27,0.5050505050505051,0.0
22,Premier,30,0.3125,1.0
22,Premier,33,0.3333333333333333,0.5
22,Premier,36,0.4,1.0
22,Premier,39,0.3571428571428571,0.5
22,Premier,42,0.3636363636363636,0.0
22,Premier,45,0.4,1.0
22,Premier,48,0.4761904761904761,1.0
22,Premier,51,0.3448275862068966,0.5
22,Premier,54,0.4651162790697674,0.0
22,Premier,57,0.425531914893617,0.0
21,Premier,0,0.3703703703703703,0.0
21,Premier,3,0.5128205128205129,0.0
21,Premier,6,0.425531914893617,0.0
21,Premier,9,0.4,0.5
21,Premier,12,0.3571428571428571,1.0
21,Premier,15,0.3703703703703703,1.0
21,Premier,18,0.3703703703703703,0.0
21,Premier,21,0.4878048780487805,1.0
21,Premier,24,0.4545454545454545,1.0
21,Premier,27,0.4347826086956522,0.0
21,Premier,30,0.4651162790697674,0.0
21,Premier,33,0.4347826086956522,0.0
21,Premier,36,0.4545454545454545,0.5
21,Premier,39,0.4219409282700421,0.0
21,Premier,42,0.5,1.0
21,Premier,45,0.5376344086021505,0.5
21,Premier,48,0.3571428571428571,0.5
21,Premier,51,0.4,1.0
21,Premier,54,0.4081632653061224,0.5
21,Premier,57,0.4830917874396135,0.5
20,Premier,0,0.4444444444444444,0.5
20,Premier,3,0.3484320557491289,1.0
20,Premier,6,0.3125,0.5
20,Premier,9,0.5128205128205129,1.0
20,Premier,12,0.5,0.5
20,Premier,15,0.3636363636363636,0.5
20,Premier,18,0.381679389312977,0.0
20,Premier,21,0.4761904761904761,0.5
20,Premier,24,0.425531914893617,1.0
20,Premier,27,0.5128205128205129,0.0
20,Premier,30,0.3703703703703703,1.0
20,Premier,33,0.4651162790697674,1.0
20,Premier,36,0.381679389312977,0.5
20,Premier,39,0.3571428571428571,1.0
20,Premier,42,0.4347826086956522,1.0
20,Premier,45,0.3571428571428571,1.0
20,Premier,48,0.3703703703703703,1.0
20,Premier,51,0.4,1.0
20,Premier,54,0.4081632653061224,0.5
20,Premier,57,0.4166666666666667,0.0
19,Premier,0,0.303030303030303,0.0
19,Premier,3,0.4444444444444444,1.0
19,Premier,6,0.5,0.0
19,Premier,9,0.4,0.5
19,Premier,12,0.3571428571428571,0.5
19,Premier,15,0.3333333333333333,0.5
19,Premier,18,0.4545454545454545,0.0
19,Premier,21,0.3703703703703703,0.5
19,Premier,24,0.5263157894736842,1.0
19,Premier,27,0.4166666666666667,0.0
19,Premier,30,0.3636363636363636,1.0
19,Premier,33,0.3448275862068966,1.0
19,Premier,36,0.4081632653061224,0.5
19,Premier,39,0.3571428571428571,0.0
19,Premier,42,0.4,0.0
19,Premier,45,0.4878048780487805,1.0
19,Premier,48,0.381679389312977,1.0
19,Premier,51,0.425531914893617,1.0
19,Premier,54,0.3703703703703703,0.0
19,Premier,57,0.5050505050505051,1.0
18,Premier,0,0.3125,1.0
18,Premier,3,0.3571428571428571,0.5
18,Premier,6,0.5,1.0
18,Premier,9,0.4830917874396135,0.0
18,Premier,12,0.3636363636363636,0.5
18,Premier,15,0.4444444444444444,0.0
18,Premier,18,0.5,0.0
18,Premier,21,0.381679389312977,1.0
18,Premier,24,0.5464480874316939,1.0
18,Premier,27,0.3225806451612903,0.0
18,Premier,30,0.4444444444444444,0.5
18,Premier,33,0.5,1.0
18,Premier,36,0.3846153846153846,1.0
18,Premier,39,0.4,1.0
18,Premier,42,0.4878048780487805,1.0
18,Premier,45,0.3703703703703703,0.0
18,Premier,48,0.4545454545454545,0.5
18,Premier,51,0.3225806451612903,0.5
18,Premier,54,0.4166666666666667,1.0
18,Premier,57,0.4545454545454545,1.0
0,Super,1,0.3448275862068966,1.0
23,Super,1,0.3571428571428571,0.0
23,Super,4,0.4830917874396135,0.5
23,Super,7,0.3333333333333333,0.5
23,Super,10,0.3703703703703703,0.0
23,Super,13,0.5,1.0
23,Super,16,0.3921568627450981,0.5
23,Super,19,0.303030303030303,0.0
23,Super,22,0.5,1.0
23,Super,25,0.3333333333333333,0.0
23,Super,28,0.4081632653061224,0.0
23,Super,31,0.4545454545454545,0.0
23,Super,34,0.4545454545454545,0.0
23,Super,37,0.4081632653061224,0.0
23,Super,40,0.4347826086956522,1.0
23,Super,43,0.4878048780487805,1.0
23,Super,46,0.3846153846153846,0.0
23,Super,49,0.381679389312977,0.0
23,Super,52,0.3703703703703703,0.0
23,Super,55,0.3921568627450981,1.0
22,Super,1,0.3076923076923077,1.0
22,Super,4,0.4081632653061224,0.0
22,Super,7,0.4347826086956522,0.0
22,Super,10,0.4545454545454545,0.0
22,Super,13,0.4444444444444444,0.0
22,Super,16,0.4878048780487805,1.0
22,Super,19,0.3703703703703703,0.0
22,Super,22,0.3846153846153846,0.5
22,Super,25,0.4347826086956522,0.0
22,Super,28,0.5405405405405405,1.0
22,Super,34,0.4166666666666667,1.0
22,Super,37,0.3921568627450981,0.0
22,Super,40,0.3484320557491289,1.0
22,Super,43,0.4219409282700421,0.0
22,Super,46,0.3448275862068966,1.0
22,Super,49,0.4219409282700421,0.0
22,Super,52,0.4219409282700421,0.0
22,Super,55,0.4545454545454545,0.5
22,Super,58,0.4761904761904761,1.0
21,Super,1,0.425531914893617,0.5
21,Super,4,0.4651162790697674,0.0
21,Super,7,0.3076923076923077,0.0
21,Super,10,0.3484320557491289,0.5
21,Super,13,0.3921568627450981,0.5
21,Super,16,0.4081632653061224,1.0
21,Super,19,0.3571428571428571,0.0
21,Super,22,0.3846153846153846,1.0
21,Super,25,0.4444444444444444,0.5
21,Super,28,0.3921568627450981,1.0
21,Super,31,0.4444444444444444,1.0
21,Super,34,0.3636363636363636,1.0
21,Super,43,0.3484320557491289,1.0
21,Super,46,0.5263157894736842,1.0
21,Super,49,0.3703703703703703,0.0
21,Super,52,0.4,0.0
21,Super,55,0.5128205128205129,1.0
21,Super,58,0.4166666666666667,1.0
20,Super,1,0.4219409282700421,0.5
20,Super,4,0.4081632653061224,0.5
20,Super,7,0.3571428571428571,0.0
20,Super,10,0.3448275862068966,0.0
20,Super,13,0.3846153846153846,0.0
20,Super,16,0.4347826086956522,1.0
20,Super,19,0.3225806451612903,0.5
20,Super,22,0.2857142857142857,0.0
20,Super,25,0.4,0.0
20,Super,28,0.5464480874316939,1.0
20,Super,31,0.4,0.0
20,Super,34,0.4166666666666667,0.0
20,Super,37,0.3225806451612903,1.0
20,Super,40,0.381679389312977,0.0
20,Super,43,0.4761904761904761,0.0
20,Super,46,0.4545454545454545,1.0
20,Super,49,0.4347826086956522,0.0
20,Super,52,0.381679389312977,0.0
20,Super,55,0.425531914893617,0.0
20,Super,58,0.4347826086956522,0.0
19,Super,1,0.4347826086956522,0.0
19,Super,4,0.381679389312977,0.0
19,Super,7,0.4444444444444444,1.0
19,Super,10,0.4347826086956522,1.0
19,Super,13,0.4444444444444444,1.0
19,Super,16,0.3703703703703703,0.0
19,Super,19,0.4166666666666667,0.0
19,Super,22,0.3125,0.0
19,Super,25,0.4219409282700421,0.0
19,Super,28,0.3333333333333333,1.0
19,Super,31,0.3703703703703703,0.0
19,Super,34,0.303030303030303,0.0
19,Super,37,0.3921568627450981,0.5
19,Super,40,0.5263157894736842,1.0
19,Super,43,0.4347826086956522,0.5
19,Super,46,0.4761904761904761,0.0
19,Super,49,0.3846153846153846,1.0
19,Super,52,0.3846153846153846,1.0
19,Super,55,0.4651162790697674,0.0
19,Super,58,0.3448275862068966,1.0
18,Super,1,0.4545454545454545,0.0
18,Super,4,0.4444444444444444,0.0
18,Super,7,0.3484320557491289,1.0
18,Super,10,0.4444444444444444,1.0
18,Super,13,0.5263157894736842,0.5
18,Super,16,0.3571428571428571,1.0
18,Super,19,0.3333333333333333,0.0
18,Super,22,0.4,1.0
18,Super,25,0.4347826086956522,0.0
18,Super,28,0.4545454545454545,0.5
18,Super,31,0.5813953488372093,0.0
18,Super,34,0.3846153846153846,0.0
18,Super,37,0.3448275862068966,1.0
18,Super,40,0.3636363636363636,1.0
18,Super,43,0.4761904761904761,1.0
18,Super,46,0.3703703703703703,1.0
18,Super,49,0.4219409282700421,1.0
18,Super,52,0.4081632653061224,0.5
18,Super,55,0.425531914893617,0.0
18,Super,58,0.4651162790697674,0.0
