Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds
1728880,Copa,2025-05-17,18:10,Japão,Irã,1,0,1,3.40,2.15,3.40,2.15,2.15,3.40,3.40,1-0,8.00,17-05-2025 16:36
1728887,Copa,2025-05-17,18:13,Qatar,Sérvia,0,2,2,2.60,2.87,2.60,2.87,2.87,3.20,2.60,0-2,10.00,17-05-2025 16:36
1728892,Copa,2025-05-17,18:16,Dinamarca,EUA,3,2,5,2.35,3.10,2.35,3.10,2.35,3.30,3.10,3-2,9.00,17-05-2025 16:36
1728899,Copa,2025-05-17,18:19,Polônia,Tunísia,0,1,1,3.40,2.15,3.40,2.15,2.15,3.40,3.40,0-1,8.00,17-05-2025 16:36
1728904,Copa,2025-05-17,18:22,Equador,Dinamarca,4,1,5,2.70,2.55,2.70,2.55,2.70,3.50,2.55,4-1,7.00,17-05-2025 16:36
1728910,Copa,2025-05-17,18:25,Espanha,Senegal,2,1,3,2.20,3.30,3.30,2.20,2.20,3.40,3.30,2-1,8.00,17-05-2025 16:36
1728920,Copa,2025-05-17,18:28,França,Portugal,2,4,6,2.25,3.10,2.25,3.10,2.25,3.60,3.10,2-4,6.50,17-05-2025 16:36
1728924,Copa,2025-05-17,18:31,Marrocos,Canadá,2,1,3,2.30,3.10,3.10,2.30,2.30,3.40,3.10,2-1,8.00,17-05-2025 16:36
1728932,Copa,2025-05-17,18:34,EUA,Senegal,0,1,1,2.90,2.60,2.90,2.60,2.60,3.10,2.90,0-1,11.00,17-05-2025 16:36
1728939,Copa,2025-05-17,18:37,México,Sérvia,1,0,1,3.00,2.50,3.00,2.50,2.50,3.20,3.00,1-0,10.00,17-05-2025 16:36
1728947,Copa,2025-05-17,18:40,Portugal,Croácia,2,2,4,2.40,3.00,2.40,3.00,2.40,3.40,3.00,2-2,7.50,17-05-2025 16:36
1728954,Copa,2025-05-17,18:43,Irã,Gana,0,0,0,2.60,2.62,2.60,2.62,2.62,3.50,2.60,0-0,7.00,17-05-2025 16:36
1728960,Copa,2025-05-17,18:46,Arábia Saudita,Alemanha,1,0,1,2.10,3.40,2.10,3.40,3.40,3.60,2.10,1-0,6.50,17-05-2025 16:36
1728967,Copa,2025-05-17,18:49,Dinamarca,Tunísia,0,1,1,3.60,2.05,3.60,2.05,2.05,3.50,3.60,0-1,7.50,17-05-2025 16:36
1728974,Copa,2025-05-17,18:52,Equador,Gana,2,0,2,3.10,2.30,3.10,2.30,2.30,3.50,3.10,2-0,7.00,17-05-2025 16:36
1728980,Copa,2025-05-17,18:55,Países Baixos,Arábia Saudita,3,1,4,1.90,4.00,1.90,4.00,1.90,3.60,4.00,3-1,7.00,17-05-2025 16:36
1728990,Copa,2025-05-17,18:58,França,EUA,2,0,2,3.75,2.07,3.75,2.07,2.07,3.40,3.75,2-0,9.00,17-05-2025 16:36
1728717,Copa,2025-05-17,17:01,Canadá,Inglaterra,2,0,2,2.10,3.40,2.10,3.40,3.40,3.50,2.10,2-0,7.00,17-05-2025 16:36
1728722,Copa,2025-05-17,17:04,Austrália,Polônia,0,0,0,2.50,2.75,2.50,2.75,2.75,3.50,2.50,0-0,7.00,17-05-2025 16:36
1728728,Copa,2025-05-17,17:07,Equador,Tunísia,2,0,2,3.20,2.25,3.20,2.25,2.25,3.50,3.20,2-0,7.50,17-05-2025 16:36
1728738,Copa,2025-05-17,17:10,Gana,Qatar,3,0,3,2.35,3.00,3.00,2.35,2.35,3.40,3.00,3-0,7.50,17-05-2025 16:36
1728745,Copa,2025-05-17,17:13,México,Croácia,2,3,5,2.62,2.70,2.62,2.70,2.62,3.30,2.70,2-3,9.00,17-05-2025 16:36
1728754,Copa,2025-05-17,17:16,Suíça,Inglaterra,2,0,2,2.40,2.87,2.40,2.87,2.87,3.50,2.40,2-0,7.00,17-05-2025 16:36
1728759,Copa,2025-05-17,17:19,Camarões,Irã,1,1,2,3.00,2.25,3.00,2.25,2.25,3.60,3.00,1-1,6.50,17-05-2025 16:36
1728764,Copa,2025-05-17,17:22,Marrocos,EUA,1,2,3,2.70,2.75,2.75,2.70,2.70,3.20,2.75,1-2,10.00,17-05-2025 16:36
1728771,Copa,2025-05-17,17:25,Japão,Polônia,1,2,3,2.62,2.75,2.75,2.62,2.62,3.30,2.75,1-2,8.50,17-05-2025 16:36
1728779,Copa,2025-05-17,17:28,Marrocos,Equador,0,2,2,2.80,2.50,2.80,2.50,2.50,3.40,2.80,0-2,7.50,17-05-2025 16:36
1728784,Copa,2025-05-17,17:31,Bélgica,Brasil,1,1,2,2.55,2.70,2.55,2.70,2.70,3.50,2.55,1-1,7.00,17-05-2025 16:36
1728794,Copa,2025-05-17,17:34,Costa Rica,Gana,2,1,3,2.60,2.70,2.70,2.60,2.60,3.50,2.70,2-1,7.00,17-05-2025 16:36
1728800,Copa,2025-05-17,17:37,Brasil,Coreia do Sul,2,0,2,4.33,1.83,4.33,1.83,1.83,3.75,4.33,2-0,7.00,17-05-2025 16:36
1728806,Copa,2025-05-17,17:40,Polônia,Arábia Saudita,2,0,2,3.60,2.05,3.60,2.05,2.05,3.60,3.60,2-0,7.00,17-05-2025 16:36
1728814,Copa,2025-05-17,17:43,Alemanha,País de Gales,4,1,5,2.00,3.75,2.00,3.75,2.00,3.50,3.75,4-1,7.50,17-05-2025 16:36
1728820,Copa,2025-05-17,17:46,Camarões,Canadá,2,1,3,2.40,2.87,2.87,2.40,2.40,3.50,2.87,2-1,7.00,17-05-2025 16:36
1728828,Copa,2025-05-17,17:49,Japão,México,0,0,0,2.75,2.62,2.75,2.62,2.62,3.30,2.75,0-0,8.50,17-05-2025 16:36
1728835,Copa,2025-05-17,17:52,Croácia,Polônia,3,0,3,2.30,3.20,3.20,2.30,2.30,3.30,3.20,3-0,9.00,17-05-2025 16:36
1728842,Copa,2025-05-17,17:55,Alemanha,Países Baixos,0,1,1,2.90,2.37,2.90,2.37,2.37,3.50,2.90,0-1,7.00,17-05-2025 16:36
1728847,Copa,2025-05-17,17:58,Gana,Portugal,1,0,1,2.35,2.90,2.35,2.90,2.90,3.60,2.35,1-0,6.50,17-05-2025 16:36
1728575,Copa,2025-05-17,16:01,Inglaterra,Canadá,0,0,0,4.20,1.85,4.20,1.85,1.85,3.60,4.20,0-0,7.50,17-05-2025 16:36
1728582,Copa,2025-05-17,16:04,Tunísia,Espanha,1,0,1,2.15,3.30,2.15,3.30,3.30,3.60,2.15,1-0,7.00,17-05-2025 16:36
1728593,Copa,2025-05-17,16:07,Coreia do Sul,Uruguai,3,2,5,2.87,2.45,2.87,2.45,2.87,3.40,2.45,3-2,7.50,17-05-2025 16:36
1728597,Copa,2025-05-17,16:10,Marrocos,Bélgica,0,0,0,2.37,3.00,2.37,3.00,3.00,3.40,2.37,0-0,8.00,17-05-2025 16:36
1728608,Copa,2025-05-17,16:13,Irã,Portugal,0,1,1,2.15,3.25,2.15,3.25,3.25,3.60,2.15,0-1,6.50,17-05-2025 16:36
1728610,Copa,2025-05-17,16:16,Austrália,Senegal,2,0,2,2.45,2.90,2.45,2.90,2.90,3.30,2.45,2-0,8.50,17-05-2025 16:36
1728617,Copa,2025-05-17,16:19,EUA,Gana,1,0,1,3.30,2.25,3.30,2.25,2.25,3.30,3.30,1-0,9.00,17-05-2025 16:36
1728625,Copa,2025-05-17,16:22,Inglaterra,Polônia,3,1,4,2.07,3.50,2.07,3.50,2.07,3.50,3.50,3-1,7.50,17-05-2025 16:36
1728631,Copa,2025-05-17,16:25,Marrocos,Arábia Saudita,0,0,0,3.30,2.15,3.30,2.15,2.15,3.50,3.30,0-0,7.00,17-05-2025 16:36
1728640,Copa,2025-05-17,16:28,País de Gales,Sérvia,0,0,0,2.70,2.75,2.70,2.75,2.75,3.20,2.70,0-0,10.00,17-05-2025 16:36
1728644,Copa,2025-05-17,16:31,Irã,Arábia Saudita,3,0,3,2.40,2.87,2.87,2.40,2.40,3.60,2.87,3-0,6.50,17-05-2025 16:36
1728652,Copa,2025-05-17,16:34,Qatar,Canadá,0,3,3,2.45,2.90,2.90,2.45,2.45,3.40,2.90,0-3,8.00,17-05-2025 16:36
1728660,Copa,2025-05-17,16:37,Marrocos,Portugal,3,1,4,2.87,2.40,2.87,2.40,2.87,3.50,2.40,3-1,7.00,17-05-2025 16:36
1728666,Copa,2025-05-17,16:40,França,Suíça,1,1,2,3.40,2.10,3.40,2.10,2.10,3.60,3.40,1-1,7.00,17-05-2025 16:36
1728675,Copa,2025-05-17,16:43,Canadá,Brasil,0,1,1,2.05,3.50,2.05,3.50,3.50,3.60,2.05,0-1,7.00,17-05-2025 16:36
1728680,Copa,2025-05-17,16:46,Suíça,Espanha,1,1,2,2.45,2.75,2.45,2.75,2.75,3.50,2.45,1-1,6.50,17-05-2025 16:36
1728689,Copa,2025-05-17,16:49,Austrália,Tunísia,2,2,4,2.40,2.87,2.40,2.87,2.40,3.50,2.87,2-2,7.00,17-05-2025 16:36
1728695,Copa,2025-05-17,16:52,Espanha,Arábia Saudita,2,2,4,1.80,4.20,1.80,4.20,1.80,3.80,4.20,2-2,6.50,17-05-2025 16:36
1728700,Copa,2025-05-17,16:55,Croácia,Uruguai,0,0,0,3.00,2.37,3.00,2.37,2.37,3.30,3.00,0-0,8.50,17-05-2025 16:36
1728707,Copa,2025-05-17,16:58,Portugal,Gana,0,2,2,3.50,2.05,3.50,2.05,2.05,3.60,3.50,0-2,6.50,17-05-2025 16:36
1728436,Copa,2025-05-17,15:01,Canadá,Coreia do Sul,1,1,2,2.90,2.45,2.90,2.45,2.45,3.40,2.90,1-1,8.00,17-05-2025 16:36
1728446,Copa,2025-05-17,15:04,Polônia,Alemanha,1,2,3,2.80,2.50,2.50,2.80,2.80,3.50,2.50,1-2,7.00,17-05-2025 16:36
1728448,Copa,2025-05-17,15:07,Dinamarca,França,0,2,2,2.45,2.75,2.45,2.75,2.75,3.50,2.45,0-2,6.50,17-05-2025 16:36
1728460,Copa,2025-05-17,15:10,Gana,País de Gales,0,2,2,2.90,2.45,2.90,2.45,2.45,3.40,2.90,0-2,8.00,17-05-2025 16:36
1728465,Copa,2025-05-17,15:13,Camarões,Coreia do Sul,1,1,2,2.87,2.40,2.87,2.40,2.40,3.50,2.87,1-1,7.00,17-05-2025 16:36
1728471,Copa,2025-05-17,15:16,Senegal,Inglaterra,0,0,0,2.45,2.90,2.45,2.90,2.90,3.30,2.45,0-0,8.50,17-05-2025 16:36
1728478,Copa,2025-05-17,15:19,País de Gales,Austrália,2,0,2,3.00,2.35,3.00,2.35,2.35,3.40,3.00,2-0,7.50,17-05-2025 16:36
1728484,Copa,2025-05-17,15:22,Dinamarca,Bélgica,4,0,4,2.62,2.62,2.62,2.62,2.62,3.50,2.62,4-0,7.50,17-05-2025 16:36
1728495,Copa,2025-05-17,15:25,Qatar,Camarões,1,3,4,2.40,2.87,2.40,2.87,2.40,3.50,2.87,1-3,7.00,17-05-2025 16:36
1728502,Copa,2025-05-17,15:28,Bélgica,Senegal,2,2,4,2.25,3.30,2.25,3.30,2.25,3.25,3.30,2-2,9.00,17-05-2025 16:36
1728505,Copa,2025-05-17,15:31,Coreia do Sul,Suíça,0,3,3,2.87,2.45,2.45,2.87,2.87,3.40,2.45,0-3,7.50,17-05-2025 16:36
1728516,Copa,2025-05-17,15:34,Qatar,França,0,2,2,2.10,3.40,2.10,3.40,3.40,3.50,2.10,0-2,7.00,17-05-2025 16:36
1728520,Copa,2025-05-17,15:37,Marrocos,Polônia,1,2,3,2.60,2.70,2.70,2.60,2.60,3.40,2.70,1-2,8.00,17-05-2025 16:36
1728526,Copa,2025-05-17,15:40,País de Gales,Espanha,1,2,3,3.20,2.20,2.20,3.20,3.20,3.50,2.20,1-2,7.00,17-05-2025 16:36
1728533,Copa,2025-05-17,15:43,Coreia do Sul,Dinamarca,1,2,3,3.00,2.35,2.35,3.00,3.00,3.50,2.35,1-2,7.00,17-05-2025 16:36
1728540,Copa,2025-05-17,15:46,Inglaterra,Qatar,3,0,3,1.85,4.20,4.20,1.85,1.85,3.60,4.20,3-0,7.50,17-05-2025 16:36
1728546,Copa,2025-05-17,15:49,País de Gales,Camarões,1,1,2,3.00,2.35,3.00,2.35,2.35,3.40,3.00,1-1,7.50,17-05-2025 16:36
1728553,Copa,2025-05-17,15:52,Argentina,Suíça,4,2,6,2.20,3.30,2.20,3.30,2.20,3.50,3.30,4-2,7.50,17-05-2025 16:36
1728561,Copa,2025-05-17,15:55,Croácia,Arábia Saudita,2,1,3,1.93,4.00,4.00,1.93,1.93,3.50,4.00,2-1,8.00,17-05-2025 16:36
1728570,Copa,2025-05-17,15:58,Qatar,Irã,2,0,2,3.10,2.25,3.10,2.25,2.25,3.50,3.10,2-0,7.00,17-05-2025 16:36
1728296,Copa,2025-05-17,14:01,Japão,EUA,0,1,1,2.80,2.70,2.80,2.70,2.70,3.10,2.80,0-1,11.00,17-05-2025 16:36
1728301,Copa,2025-05-17,14:04,Bélgica,Equador,1,0,1,3.50,2.10,3.50,2.10,2.10,3.50,3.50,1-0,7.50,17-05-2025 16:36
1728309,Copa,2025-05-17,14:07,Suíça,EUA,3,1,4,2.40,3.10,2.40,3.10,2.40,3.25,3.10,3-1,9.00,17-05-2025 16:36
1728319,Copa,2025-05-17,14:10,Sérvia,Brasil,3,1,4,3.10,2.30,3.10,2.30,3.10,3.40,2.30,3-1,8.50,17-05-2025 16:36
1728325,Copa,2025-05-17,14:13,México,Arábia Saudita,0,1,1,3.60,2.05,3.60,2.05,2.05,3.60,3.60,0-1,7.00,17-05-2025 16:36
1728330,Copa,2025-05-17,14:16,Senegal,Polônia,3,1,4,2.40,3.10,2.40,3.10,2.40,3.25,3.10,3-1,9.00,17-05-2025 16:36
1728338,Copa,2025-05-17,14:19,Coreia do Sul,Arábia Saudita,2,0,2,3.10,2.25,3.10,2.25,2.25,3.50,3.10,2-0,7.00,17-05-2025 16:36
1728353,Copa,2025-05-17,14:25,Uruguai,Marrocos,3,2,5,2.25,3.20,2.25,3.20,2.25,3.50,3.20,3-2,7.50,17-05-2025 16:36
1728357,Copa,2025-05-17,14:28,Camarões,Sérvia,2,3,5,2.80,2.55,2.80,2.55,2.80,3.30,2.55,2-3,8.50,17-05-2025 16:36
1728367,Copa,2025-05-17,14:31,Espanha,Tunísia,0,3,3,1.90,4.00,4.00,1.90,1.90,3.60,4.00,0-3,7.00,17-05-2025 16:36
1728374,Copa,2025-05-17,14:34,Portugal,Austrália,3,1,4,2.00,3.60,2.00,3.60,2.00,3.75,3.60,3-1,6.50,17-05-2025 16:36
1728380,Copa,2025-05-17,14:37,País de Gales,Senegal,1,4,5,2.87,2.60,2.87,2.60,2.87,3.20,2.60,1-4,10.00,17-05-2025 16:36
1728390,Copa,2025-05-17,14:40,Polônia,Camarões,2,1,3,2.15,3.30,3.30,2.15,2.15,3.50,3.30,2-1,7.00,17-05-2025 16:36
1728394,Copa,2025-05-17,14:43,Equador,Coreia do Sul,1,2,3,2.25,3.20,3.20,2.25,2.25,3.50,3.20,1-2,7.50,17-05-2025 16:36
1728400,Copa,2025-05-17,14:46,Canadá,Qatar,2,1,3,2.45,2.90,2.90,2.45,2.45,3.40,2.90,2-1,8.00,17-05-2025 16:36
1728406,Copa,2025-05-17,14:49,Sérvia,Irã,4,0,4,2.05,3.75,2.05,3.75,2.05,3.40,3.75,4-0,8.50,17-05-2025 16:36
1728413,Copa,2025-05-17,14:52,Países Baixos,Uruguai,0,3,3,2.30,3.00,3.00,2.30,2.30,3.50,3.00,0-3,7.50,17-05-2025 16:36
1728423,Copa,2025-05-17,14:55,Espanha,Dinamarca,1,1,2,3.10,2.25,3.10,2.25,2.25,3.60,3.10,1-1,6.50,17-05-2025 16:36
1728430,Copa,2025-05-17,14:58,Polônia,Austrália,3,2,5,2.15,3.30,2.15,3.30,2.15,3.50,3.30,3-2,7.00,17-05-2025 16:36
1729133,Premier,2025-05-17,20:00,Liverpool,Burnley,1,1,2,3.75,2.00,3.75,2.00,2.00,3.60,3.75,1-1,7.00,17-05-2025 16:38
1729140,Premier,2025-05-17,20:03,Islington,City,1,0,1,2.45,2.75,2.45,2.75,2.75,3.50,2.45,1-0,6.50,17-05-2025 16:38
1729147,Premier,2025-05-17,20:06,Watford,Wolverhampton,1,0,1,2.40,2.80,2.40,2.80,2.80,3.50,2.40,1-0,7.00,17-05-2025 16:38
1729157,Premier,2025-05-17,20:09,Norwich,Leeds,0,2,2,2.55,2.80,2.55,2.80,2.80,3.30,2.55,0-2,8.50,17-05-2025 16:38
1729162,Premier,2025-05-17,20:12,Tottenham,Newcastle,1,2,3,2.10,3.50,3.50,2.10,2.10,3.50,3.50,1-2,7.50,17-05-2025 16:38
1729171,Premier,2025-05-17,20:15,United,Watford,2,1,3,1.90,4.00,4.00,1.90,1.90,3.60,4.00,2-1,7.50,17-05-2025 16:38
1729177,Premier,2025-05-17,20:18,Burnley,Tottenham,0,0,0,2.37,3.00,2.37,3.00,3.00,3.40,2.37,0-0,8.00,17-05-2025 16:38
1729182,Premier,2025-05-17,20:21,Brighton,Newcastle,1,2,3,2.55,2.62,2.62,2.55,2.55,3.60,2.62,1-2,6.00,17-05-2025 16:38
1729189,Premier,2025-05-17,20:24,Palace,Southampton,1,0,1,2.70,2.60,2.70,2.60,2.60,3.40,2.70,1-0,8.00,17-05-2025 16:38
1729196,Premier,2025-05-17,20:27,Aston,Everton,3,1,4,2.70,2.60,2.70,2.60,2.70,3.40,2.60,3-1,7.50,17-05-2025 16:38
1729203,Premier,2025-05-17,20:30,West Ham,City,2,1,3,3.25,2.25,2.25,3.25,3.25,3.40,2.25,2-1,8.00,17-05-2025 16:38
1729213,Premier,2025-05-17,20:33,Tottenham,Palace,1,0,1,3.50,2.10,3.50,2.10,2.10,3.40,3.50,1-0,8.50,17-05-2025 16:38
1729217,Premier,2025-05-17,20:36,Aston,Newcastle,0,2,2,2.87,2.40,2.87,2.40,2.40,3.50,2.87,0-2,7.00,17-05-2025 16:38
1728993,Premier,2025-05-17,19:00,United,Newcastle,2,2,4,1.95,3.80,1.95,3.80,1.95,3.60,3.80,2-2,6.50,17-05-2025 16:38
1728999,Premier,2025-05-17,19:03,Everton,Leicester,1,2,3,2.45,2.87,2.87,2.45,2.45,3.50,2.87,1-2,7.50,17-05-2025 16:38
1729007,Premier,2025-05-17,19:06,Palace,Newcastle,1,2,3,2.40,2.80,2.80,2.40,2.40,3.60,2.80,1-2,6.50,17-05-2025 16:38
1729018,Premier,2025-05-17,19:09,West Ham,Leeds,1,1,2,3.00,2.50,3.00,2.50,2.50,3.10,3.00,1-1,11.00,17-05-2025 16:38
1729020,Premier,2025-05-17,19:12,Brentford,Brighton,1,1,2,3.00,2.35,3.00,2.35,2.35,3.50,3.00,1-1,7.00,17-05-2025 16:38
1729030,Premier,2025-05-17,19:15,Islington,Leicester,1,1,2,3.20,2.25,3.20,2.25,2.25,3.40,3.20,1-1,7.50,17-05-2025 16:38
1729035,Premier,2025-05-17,19:18,Chelsea,Watford,3,1,4,2.00,3.75,2.00,3.75,2.00,3.50,3.75,3-1,7.50,17-05-2025 16:38
1729042,Premier,2025-05-17,19:21,Tottenham,Leeds,1,0,1,3.40,2.25,3.40,2.25,2.25,3.20,3.40,1-0,10.00,17-05-2025 16:38
1729049,Premier,2025-05-17,19:24,Newcastle,Leicester,0,0,0,2.55,2.70,2.55,2.70,2.70,3.50,2.55,0-0,7.00,17-05-2025 16:38
1729056,Premier,2025-05-17,19:27,Watford,Southampton,1,0,1,2.62,2.70,2.62,2.70,2.70,3.30,2.62,1-0,8.50,17-05-2025 16:38
1729065,Premier,2025-05-17,19:30,Chelsea,Brentford,3,1,4,2.00,3.75,2.00,3.75,2.00,3.50,3.75,3-1,7.50,17-05-2025 16:38
1729070,Premier,2025-05-17,19:33,West Ham,Brighton,1,1,2,3.40,2.15,3.40,2.15,2.15,3.40,3.40,1-1,8.00,17-05-2025 16:38
1729077,Premier,2025-05-17,19:36,Southampton,Liverpool,1,1,2,2.50,2.80,2.50,2.80,2.80,3.40,2.50,1-1,8.00,17-05-2025 16:38
1729084,Premier,2025-05-17,19:39,West Ham,Palace,2,0,2,3.20,2.30,3.20,2.30,2.30,3.30,3.20,2-0,8.50,17-05-2025 16:38
1729091,Premier,2025-05-17,19:42,Chelsea,Southampton,2,2,4,2.20,3.30,2.20,3.30,2.20,3.40,3.30,2-2,8.00,17-05-2025 16:38
1729098,Premier,2025-05-17,19:45,Islington,Palace,3,0,3,2.05,3.60,3.60,2.05,2.05,3.50,3.60,3-0,7.50,17-05-2025 16:38
1729105,Premier,2025-05-17,19:48,City,Southampton,0,1,1,3.80,1.95,3.80,1.95,1.95,3.60,3.80,0-1,7.50,17-05-2025 16:38
1729113,Premier,2025-05-17,19:51,Chelsea,Tottenham,2,1,3,2.40,3.00,3.00,2.40,2.40,3.30,3.00,2-1,8.50,17-05-2025 16:38
1729119,Premier,2025-05-17,19:54,Palace,Leicester,1,2,3,2.70,2.60,2.60,2.70,2.70,3.40,2.60,1-2,7.50,17-05-2025 16:38
1729125,Premier,2025-05-17,19:57,City,Brentford,1,0,1,4.33,1.83,4.33,1.83,1.83,3.75,4.33,1-0,7.00,17-05-2025 16:38
1728853,Premier,2025-05-17,18:00,Everton,Brighton,3,1,4,2.10,3.40,2.10,3.40,2.10,3.60,3.40,3-1,6.50,17-05-2025 16:38
1728862,Premier,2025-05-17,18:03,Liverpool,Islington,0,0,0,2.80,2.45,2.80,2.45,2.45,3.50,2.80,0-0,7.50,17-05-2025 16:38
1728867,Premier,2025-05-17,18:06,City,West Ham,0,1,1,4.00,1.98,4.00,1.98,1.98,3.50,4.00,0-1,8.00,17-05-2025 16:38
1728875,Premier,2025-05-17,18:09,Southampton,Leicester,0,2,2,2.80,2.55,2.80,2.55,2.55,3.30,2.80,0-2,8.50,17-05-2025 16:38
1728888,Premier,2025-05-17,18:15,Chelsea,Newcastle,1,0,1,3.50,2.05,3.50,2.05,2.05,3.60,3.50,1-0,6.50,17-05-2025 16:38
1728895,Premier,2025-05-17,18:18,Brentford,Liverpool,0,0,0,2.30,3.10,2.30,3.10,3.10,3.50,2.30,0-0,7.50,17-05-2025 16:38
1728901,Premier,2025-05-17,18:21,Everton,United,1,0,1,2.40,2.87,2.40,2.87,2.87,3.50,2.40,1-0,7.00,17-05-2025 16:38
1728912,Premier,2025-05-17,18:24,Liverpool,Leicester,0,1,1,3.20,2.25,3.20,2.25,2.25,3.40,3.20,0-1,7.50,17-05-2025 16:38
1728916,Premier,2025-05-17,18:27,Islington,Leeds,1,2,3,2.20,3.40,3.40,2.20,2.20,3.30,3.40,1-2,9.00,17-05-2025 16:38
1728926,Premier,2025-05-17,18:30,Norwich,Tottenham,1,1,2,2.30,3.10,2.30,3.10,3.10,3.40,2.30,1-1,8.50,17-05-2025 16:38
1728930,Premier,2025-05-17,18:33,United,Liverpool,1,3,4,2.30,3.00,2.30,3.00,2.30,3.50,3.00,1-3,7.50,17-05-2025 16:38
1728937,Premier,2025-05-17,18:36,Aston,Wolverhampton,0,2,2,2.50,2.75,2.50,2.75,2.75,3.50,2.50,0-2,7.00,17-05-2025 16:38
1728945,Premier,2025-05-17,18:39,City,Everton,1,2,3,2.00,3.60,3.60,2.00,2.00,3.60,3.60,1-2,6.50,17-05-2025 16:38
1728950,Premier,2025-05-17,18:42,Burnley,West Ham,1,0,1,2.62,2.70,2.62,2.70,2.70,3.30,2.62,1-0,8.50,17-05-2025 16:38
1728958,Premier,2025-05-17,18:45,Southampton,Newcastle,3,0,3,2.30,3.10,3.10,2.30,2.30,3.50,3.10,3-0,7.00,17-05-2025 16:38
1728965,Premier,2025-05-17,18:48,Wolverhampton,Everton,0,0,0,2.90,2.35,2.90,2.35,2.35,3.60,2.90,0-0,6.50,17-05-2025 16:38
1728973,Premier,2025-05-17,18:51,Southampton,Leeds,2,1,3,2.50,3.00,3.00,2.50,2.50,3.20,3.00,2-1,10.00,17-05-2025 16:38
1728982,Premier,2025-05-17,18:54,Norwich,West Ham,0,1,1,2.55,2.80,2.55,2.80,2.80,3.30,2.55,0-1,8.50,17-05-2025 16:38
1728986,Premier,2025-05-17,18:57,Liverpool,Brentford,1,1,2,3.75,2.00,3.75,2.00,2.00,3.50,3.75,1-1,7.50,17-05-2025 16:38
1728713,Premier,2025-05-17,17:00,Islington,Newcastle,0,3,3,2.05,3.50,3.50,2.05,2.05,3.60,3.50,0-3,6.50,17-05-2025 16:38
1728720,Premier,2025-05-17,17:03,Leeds,Aston,0,2,2,3.25,2.30,3.25,2.30,2.30,3.25,3.25,0-2,10.00,17-05-2025 16:38
1728730,Premier,2025-05-17,17:06,Chelsea,Norwich,0,3,3,1.95,3.80,3.80,1.95,1.95,3.60,3.80,0-3,7.50,17-05-2025 16:38
1728734,Premier,2025-05-17,17:09,Newcastle,Everton,2,1,3,2.62,2.55,2.55,2.62,2.62,3.60,2.55,2-1,6.50,17-05-2025 16:38
1728741,Premier,2025-05-17,17:12,Brighton,Islington,3,2,5,3.20,2.20,3.20,2.20,3.20,3.60,2.20,3-2,6.50,17-05-2025 16:38
1728748,Premier,2025-05-17,17:15,Chelsea,Leeds,1,1,2,3.40,2.20,3.40,2.20,2.20,3.30,3.40,1-1,9.00,17-05-2025 16:38
1728757,Premier,2025-05-17,17:18,Palace,Wolverhampton,1,1,2,2.50,2.75,2.50,2.75,2.75,3.50,2.50,1-1,6.50,17-05-2025 16:38
1728761,Premier,2025-05-17,17:21,City,Tottenham,1,3,4,2.15,3.40,2.15,3.40,2.15,3.50,3.40,1-3,8.00,17-05-2025 16:38
1728769,Premier,2025-05-17,17:24,Norwich,Palace,0,1,1,2.70,2.60,2.70,2.60,2.60,3.50,2.70,0-1,7.00,17-05-2025 16:38
1728775,Premier,2025-05-17,17:27,Aston,Brentford,2,0,2,3.00,2.37,3.00,2.37,2.37,3.40,3.00,2-0,8.50,17-05-2025 16:38
1728786,Premier,2025-05-17,17:30,Burnley,Palace,0,1,1,2.75,2.50,2.75,2.50,2.50,3.50,2.75,0-1,7.00,17-05-2025 16:38
1728790,Premier,2025-05-17,17:33,Leicester,Islington,0,0,0,2.60,2.70,2.60,2.70,2.70,3.40,2.60,0-0,7.50,17-05-2025 16:38
1728801,Premier,2025-05-17,17:36,West Ham,Newcastle,0,0,0,3.10,2.30,3.10,2.30,2.30,3.40,3.10,0-0,8.00,17-05-2025 16:38
1728804,Premier,2025-05-17,17:39,Brighton,Palace,3,3,6,2.55,2.62,2.55,2.62,2.55,3.50,2.62,3-3,6.50,17-05-2025 16:38
1728811,Premier,2025-05-17,17:42,Chelsea,Everton,2,0,2,3.10,2.25,3.10,2.25,2.25,3.50,3.10,2-0,7.00,17-05-2025 16:38
1728818,Premier,2025-05-17,17:45,Palace,Leeds,0,0,0,2.75,2.62,2.75,2.62,2.62,3.30,2.75,0-0,8.50,17-05-2025 16:38
1728826,Premier,2025-05-17,17:48,Newcastle,Chelsea,1,3,4,2.90,2.35,2.90,2.35,2.90,3.60,2.35,1-3,6.50,17-05-2025 16:38
1728832,Premier,2025-05-17,17:51,United,Everton,0,4,4,2.10,3.40,2.10,3.40,2.10,3.60,3.40,0-4,7.00,17-05-2025 16:38
1728841,Premier,2025-05-17,17:54,Tottenham,Southampton,1,0,1,3.30,2.25,3.30,2.25,2.25,3.30,3.30,1-0,9.00,17-05-2025 16:38
1728849,Premier,2025-05-17,17:57,Norwich,Burnley,1,0,1,2.75,2.50,2.75,2.50,2.50,3.50,2.75,1-0,7.00,17-05-2025 16:38
